300.0	4
300.5	4
301.0	4
301.5	4
302.0	4
302.5	4
303.0	4
303.5	4
304.0	4
304.5	4
305.0	4
305.5	4
306.0	4
306.5	4
307.0	4
307.5	4
308.0	4
308.5	4
309.0	4
309.5	4
310.0	4
310.5	4
311.0	4
311.5	4
312.0	4
312.5	4
313.0	4
313.5	4
314.0	4
314.5	4
315.0	4
315.5	4
316.0	4
316.5	4
317.0	4
317.5	4
318.0	4
318.5	4
319.0	4
319.5	4
320.0	4
320.5	4
321.0	4
321.5	4
322.0	4
322.5	4
323.0	4
323.5	4
324.0	4
324.5	4
325.0	4
325.5	4
326.0	4
326.5	4
327.0	4
327.5	4
328.0	4
328.5	4
329.0	4
329.5	4
330.0	4
330.5	4
331.0	4
331.5	4
332.0	4
332.5	4
333.0	4
333.5	4
334.0	4
334.5	4
335.0	4
335.5	4
336.0	4
336.5	4
337.0	4
337.5	4
338.0	4
338.5	4
339.0	4
339.5	4
340.0	4
340.5	4
341.0	4
341.5	4
342.0	4
342.5	4
343.0	4
343.5	4
344.0	4
344.5	4
345.0	4
345.5	4
346.0	4
346.5	4
347.0	4
347.5	4
348.0	4
348.5	4
349.0	4
349.5	4
350.0	4
350.5	4
351.0	4
351.5	4
352.0	4
352.5	4
353.0	4
353.5	4
354.0	4
354.5	4
355.0	4
355.5	4
356.0	4
356.5	4
357.0	4
357.5	4
358.0	4
358.5	4
359.0	4
359.5	4
360.0	4
360.5	4
361.0	4
361.5	4
362.0	4
362.5	4
363.0	4
363.5	4
364.0	4
364.5	4
365.0	4
365.5	4
366.0	4
366.5	4
367.0	4
367.5	4
368.0	4
368.5	4
369.0	4
369.5	4
370.0	4
370.5	4
371.0	4
371.5	4
372.0	4
372.5	4
373.0	4
373.5	4
374.0	4
374.5	4
375.0	4
375.5	4
376.0	4
376.5	4
377.0	4
377.5	4
378.0	4
378.5	4
379.0	4
379.5	4
380.0	4
380.5	4
381.0	4
381.5	4
382.0	4
382.5	4
383.0	4
383.5	4
384.0	4
384.5	4
385.0	4
385.5	4
386.0	4
386.5	4
387.0	4
387.5	4
388.0	4
388.5	4
389.0	4
389.5	4
390.0	4
390.5	4
391.0	4
391.5	4
392.0	4
392.5	4
393.0	4
393.5	4
394.0	4
394.5	4
395.0	4
395.5	4
396.0	4
396.5	4
397.0	4
397.5	4
398.0	4
398.5	4
399.0	4
399.5	4
